PROP_SUB_TYPE_EN,ACTUAL_AREA,COMMON_AREA,ACTUAL_COMMON_AREA,BUILT_UP_AREA,BLD_LEVELS,SHOPS,FLATS,OFFICES,SWIMMING_POOLS,ELEVATORS,CREATION_DATE,IS_OFFPLAN_EN,PRE_REGISTRATION_NUMBER,IS_FREE_HOLD_EN,IS_LEASE_HOLD_EN,FLOORS,ROOMS_EN,CAR_PARKS,LAND_NUMBER,LAND_SUB_NUMBER,LAND_TYPE_EN,MASTER_PROJECT_EN,PROJECT_NUMBER,PROJECT_EN,AREA_EN,ZONE_EN
"Villa","144","0.17","138.17","205.36","","","","","","","2026-01-29 12:39:21","Off-Plan","","Free Hold","No","2","4 B/R","2","21648","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","265.16","","","","","","","2026-01-29 12:39:23","Off-Plan","","Free Hold","No","3","5 B/R","2","21656","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","221.65","0.27","212.68","295.57","","","","","","","2026-01-29 12:39:15","Off-Plan","","Free Hold","No","3","5 B/R","2","21615","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144.08","0.17","138.25","205.36","","","","","","","2026-01-29 12:39:16","Off-Plan","","Free Hold","No","2","4 B/R","2","21621","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","265.16","","","","","","","2026-01-29 12:39:24","Off-Plan","","Free Hold","No","3","5 B/R","2","21660","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","205.36","","","","","","","2026-01-29 12:39:15","Off-Plan","","Free Hold","No","2","4 B/R","2","21616","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","343.25","0.31","305.8","323.29","","","","","","","2026-04-02 10:06:25","Ready","","Free Hold","No","3","3 B/R","2","8105","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","343.25","0.31","305.8","323.29","","","","","","","2026-04-02 10:06:25","Ready","","Free Hold","No","3","3 B/R","2","8113","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","299","0.27","266.38","323.29","","","","","","","2026-04-02 10:06:26","Ready","","Free Hold","No","3","3 B/R","2","8079","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","303.4","0.28","270.3","323.29","","","","","","","2026-04-02 10:06:29","Ready","","Free Hold","No","3","3 B/R","2","8217","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","303.62","0.28","270.5","323.29","","","","","","","2026-04-02 10:06:29","Ready","","Free Hold","No","3","3 B/R","2","8225","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","298.98","0.38","257.01","323.29","","","","","","","2026-04-02 10:08:54","Ready","","Free Hold","No","3","3 B/R","2","8682","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","424.11","0.54","364.58","390.25","","","","","","","2026-04-02 10:08:58","Ready","","Free Hold","No","3","4 B/R","2","8523","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","325.75","0.41","280.03","323.29","","","","","","","2026-04-02 10:08:55","Ready","","Free Hold","No","3","3 B/R","2","8624","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.51","343.85","388.99","","","","","","","2026-04-02 10:08:57","Ready","","Free Hold","No","3","4 B/R","2","8500","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","303.55","0.38","260.94","323.29","","","","","","","2026-04-02 10:08:52","Ready","","Free Hold","No","3","3 B/R","2","8650","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","311.06","0.28","277.13","329.1","","","","","","","2026-04-02 10:06:27","Ready","","Free Hold","No","3","3 B/R","2","8265","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","400.06","0.36","356.42","388.99","","","","","","","2026-04-02 10:06:28","Ready","","Free Hold","No","3","4 B/R","2","8172","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","298.99","0.38","257.02","323.29","","","","","","","2026-04-02 10:08:54","Ready","","Free Hold","No","3","3 B/R","2","8566","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","468.71","0.43","417.58","388.27","","","","","","","2026-04-02 10:06:30","Ready","","Free Hold","No","3","4 B/R","2","8163","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","406.87","0.37","362.48","388.99","","","","","","","2026-04-02 10:06:29","Ready","","Free Hold","No","3","4 B/R","2","8147","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.51","343.85","390.25","","","","","","","2026-04-02 10:08:54","Ready","","Free Hold","No","3","4 B/R","2","8505","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","299","0.27","266.38","329.1","","","","","","","2026-04-02 10:06:26","Ready","","Free Hold","No","3","3 B/R","2","8082","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","545.22","0.69","468.69","388.99","","","","","","","2026-04-02 10:08:54","Ready","","Free Hold","No","3","4 B/R","2","8673","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","299","0.27","266.38","329.1","","","","","","","2026-04-02 10:06:26","Ready","","Free Hold","No","3","3 B/R","2","8078","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.36","356.36","388.99","","","","","","","2026-04-02 10:06:26","Ready","","Free Hold","No","3","4 B/R","2","8005","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","303.35","0.28","270.26","329.1","","","","","","","2026-04-02 10:06:27","Ready","","Free Hold","No","3","3 B/R","2","8258","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","308.04","0.28","274.43","329.1","","","","","","","2026-04-02 10:06:24","Ready","","Free Hold","No","3","3 B/R","2","8134","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","343.25","0.31","305.8","323.29","","","","","","","2026-04-02 10:06:25","Ready","","Free Hold","No","3","3 B/R","2","8108","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","303.34","0.28","270.25","329.1","","","","","","","2026-04-02 10:06:29","Ready","","Free Hold","No","3","3 B/R","2","8280","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","326.04","0.3","290.47","329.1","","","","","","","2026-04-02 10:06:24","Ready","","Free Hold","No","3","3 B/R","2","8126","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","407.44","0.52","350.25","328.58","","","","","","","2026-04-02 10:08:52","Ready","","Free Hold","No","3","3 B/R","2","8633","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","409.85","0.37","365.14","390.63","","","","","","","2026-04-02 10:06:30","Ready","","Free Hold","No","3","4 B/R","2","8189","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","299","0.27","266.38","323.49","","","","","","","2026-04-02 10:06:26","Ready","","Free Hold","No","3","3 B/R","2","8083","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","329.86","0.3","293.87","329.1","","","","","","","2026-04-02 10:06:28","Ready","","Free Hold","No","3","3 B/R","2","8249","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.36","356.36","388.99","","","","","","","2026-04-02 10:06:26","Ready","","Free Hold","No","3","4 B/R","2","8002","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","319.21","0.29","284.39","323.29","","","","","","","2026-04-02 10:06:27","Ready","","Free Hold","No","3","3 B/R","2","8264","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.36","356.36","388.99","","","","","","","2026-04-02 10:06:26","Ready","","Free Hold","No","3","4 B/R","2","8006","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","447.77","0.41","398.92","390.63","","","","","","","2026-04-02 10:06:31","Ready","","Free Hold","No","3","4 B/R","2","8210","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.51","343.85","388.17","","","","","","","2026-04-02 10:08:56","Ready","","Free Hold","No","3","4 B/R","2","8498","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","414.84","0.38","369.58","388.99","","","","","","","2026-04-02 10:06:32","Ready","","Free Hold","No","3","4 B/R","2","8065","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","326.04","0.3","290.47","329.1","","","","","","","2026-04-02 10:06:24","Ready","","Free Hold","No","3","3 B/R","2","8125","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","410.24","0.37","365.49","388.99","","","","","","","2026-04-02 10:06:32","Ready","","Free Hold","No","3","4 B/R","2","8027","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","303.47","0.28","270.36","323.29","","","","","","","2026-04-02 10:06:24","Ready","","Free Hold","No","3","3 B/R","2","8140","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","299","0.38","257.03","323.29","","","","","","","2026-04-02 10:08:55","Ready","","Free Hold","No","3","3 B/R","2","8571","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","343.25","0.31","305.8","323.29","","","","","","","2026-04-02 10:06:25","Ready","","Free Hold","No","3","3 B/R","2","8109","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","343.25","0.31","305.8","323.29","","","","","","","2026-04-02 10:06:25","Ready","","Free Hold","No","3","3 B/R","2","8112","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","489.37","0.44","435.98","390.63","","","","","","","2026-04-02 10:06:28","Ready","","Free Hold","No","3","4 B/R","2","8149","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.51","343.85","390.25","","","","","","","2026-04-02 10:08:57","Ready","","Free Hold","No","3","4 B/R","2","8613","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","343.25","0.31","305.8","329.1","","","","","","","2026-04-02 10:06:25","Ready","","Free Hold","No","3","3 B/R","2","8110","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","299","0.27","266.38","323.29","","","","","","","2026-04-02 10:06:25","Ready","","Free Hold","No","3","3 B/R","2","8094","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","299","0.38","257.03","323.29","","","","","","","2026-04-02 10:08:56","Ready","","Free Hold","No","3","3 B/R","2","8595","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","303.47","0.28","270.36","329.1","","","","","","","2026-04-02 10:06:24","Ready","","Free Hold","No","3","3 B/R","2","8138","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","429.47","0.54","369.19","387","","","","","","","2026-04-02 10:08:58","Ready","","Free Hold","No","3","4 B/R","2","8483","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","299","0.27","266.38","329.1","","","","","","","2026-04-02 10:06:26","Ready","","Free Hold","No","3","3 B/R","2","8074","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","413.19","0.38","368.11","388.99","","","","","","","2026-04-02 10:06:32","Ready","","Free Hold","No","3","4 B/R","2","8047","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","407.45","0.52","350.26","328.58","","","","","","","2026-04-02 10:08:52","Ready","","Free Hold","No","3","3 B/R","2","8634","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","299","0.27","266.38","329.1","","","","","","","2026-04-02 10:06:26","Ready","","Free Hold","No","3","3 B/R","2","8077","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","329.86","0.3","293.87","323.29","","","","","","","2026-04-02 10:06:28","Ready","","Free Hold","No","3","3 B/R","2","8243","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","423.95","0.39","377.7","390.63","","","","","","","2026-04-02 10:06:27","Ready","","Free Hold","No","3","4 B/R","2","8199","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","363.07","0.46","312.11","328.58","","","","","","","2026-04-02 10:08:55","Ready","","Free Hold","No","3","3 B/R","2","8589","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
